"CARTMAN","STAN","KENNY","CHEF","MR..GARRISON","WENDY","NARRATOR","ANNOUNCER","JIMBO","MAYOR","JESUS","TERRANCE","REPORTER","COUNSELOR.MACKEY","SHARON","RANDY","JIMMY","BUTTERS","CHRIS","MS..CHOKSONDIK","MEPHESTO","MS..CARTMAN","KYLE","ALL.OTHERS","word"
2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"that s it that s"
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,"the hell are they doing"
9,12,0,4,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,16,9,"the hell are you doing"
2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,"the hell are you talking"
1,3,1,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,4,"the hell is going on"
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,6,"the hell is wrong with"
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"the hell s wrong with"
1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,3,"the lord of the rings"
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,"there has to be a"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,"they re gonna say shit"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"thing i ve ever heard"
1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,"to get out of here"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,"ve got work to do"
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"want you to know that"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,7,"we don t have a"
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,"we don t have to"
2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,6,"we have to do is"
1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"we have to do something"
9,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,9,"we re gonna have to"
1,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,"we ve got to get"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,4,"well i don t know"
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,"what are we going to"
2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,4,8,"what are we gonna do"
1,4,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,"what are you doing here"
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,1,"what are you gonna do"
1,5,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,3,"what are you talking about"
