"CARTMAN","STAN","KENNY","CHEF","MR..GARRISON","WENDY","NARRATOR","ANNOUNCER","JIMBO","MAYOR","JESUS","TERRANCE","REPORTER","COUNSELOR.MACKEY","SHARON","RANDY","JIMMY","BUTTERS","CHRIS","MS..CHOKSONDIK","MEPHESTO","MS..CARTMAN","KYLE","ALL.OTHERS","word"
2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"again you"
0,5,0,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,"against the"
1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,"ago and"
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,"ago i"
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,2,"ah ah"
8,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,26,0,0,0,0,11,10,"ah i"
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,2,9,"ah im"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"ah well"
5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,2,9,"ahead and"
1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"aint gonna"
3,4,0,0,3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,8,"all a"
4,7,0,5,7,0,0,0,1,0,0,0,0,0,1,4,2,2,1,1,0,0,7,23,"all about"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,4,"all along"
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,"all and"
2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,"all around"
3,2,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,2,11,"all be"
