"CARTMAN","STAN","KENNY","CHEF","MR..GARRISON","WENDY","NARRATOR","ANNOUNCER","JIMBO","MAYOR","JESUS","TERRANCE","REPORTER","COUNSELOR.MACKEY","SHARON","RANDY","JIMMY","BUTTERS","CHRIS","MS..CHOKSONDIK","MEPHESTO","MS..CARTMAN","KYLE","ALL.OTHERS","word"
7,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"can hear"
2,2,0,4,3,0,0,0,1,0,1,0,0,0,1,0,2,3,0,0,1,0,1,61,"can help"
5,3,0,4,6,0,0,0,0,0,0,0,0,1,2,2,1,2,0,1,0,0,5,17,"can just"
5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,"can keep"
7,3,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,3,0,0,0,0,4,18,"can make"
1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,"can never"
4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,"can now"
3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,"can play"
1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"can please"
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,2,"can put"
3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"can really"
2,4,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,4,11,"can say"
14,2,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,7,17,"can see"
2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,"can show"
1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,2,6,"can stay"
3,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,9,"can still"
0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,9,"can stop"
3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,14,"can take"
3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,9,"can talk"
6,2,0,0,11,1,0,0,1,0,0,0,0,3,1,0,0,2,1,0,0,0,2,18,"can tell"
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,"can try"
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,4,5,"can use"
2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,"can watch"
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,"can well"
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"can win"
0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"cant afford"
1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"cant anything"
10,8,0,1,0,3,0,0,1,0,0,0,0,0,2,3,0,2,0,0,0,0,11,10,"cant believe"
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"cant cant"
2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,"cant eat"
5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,"cant even"
5,4,0,1,1,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,1,0,4,8,"cant get"
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,"cant give"
13,7,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,2,7,13,"cant go"
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,"cant help"
5,6,0,2,0,1,0,0,0,2,1,1,0,1,0,3,1,1,0,0,0,0,5,8,"cant just"
1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,5,"cant leave"
5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,3,9,"cant let"
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,"cant make"
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,"cant play"
0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,4,"cant say"
2,4,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,1,5,"cant see"
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,"cant sleep"
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,"cant stand"
0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,"cant stop"
3,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,"cant take"
