"CARTMAN","STAN","KENNY","CHEF","MR..GARRISON","WENDY","NARRATOR","ANNOUNCER","JIMBO","MAYOR","JESUS","TERRANCE","REPORTER","COUNSELOR.MACKEY","SHARON","RANDY","JIMMY","BUTTERS","CHRIS","MS..CHOKSONDIK","MEPHESTO","MS..CARTMAN","KYLE","ALL.OTHERS","word"
39,22,2,10,7,1,2,5,4,1,5,0,0,3,1,5,2,8,2,3,1,2,28,112,"around"
2,7,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,12,"art"
5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"arts"
14,17,0,6,4,0,0,0,0,1,0,0,0,3,2,0,1,1,0,0,0,0,16,36,"ask"
4,6,2,5,0,1,0,0,3,0,1,0,0,2,0,1,0,1,0,1,0,0,0,20,"asked"
4,2,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,15,"asking"
2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,"asleep"
0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,8,"aspen"
121,65,3,8,15,3,0,0,2,0,0,10,1,2,2,8,2,4,0,0,1,0,59,96,"ass"
1,4,0,2,3,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,2,5,"asses"
43,11,0,3,1,1,0,0,0,0,0,3,1,0,0,3,0,2,0,0,0,0,21,21,"asshole"
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,"assholes"
0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,"assistant"
6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,4,"ate"
3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,"attack"
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,"attend"
5,6,0,2,13,0,0,0,0,0,2,0,2,3,2,2,2,1,0,0,0,0,7,35,"attention"
2,4,0,0,0,0,0,3,0,0,1,0,0,0,0,1,17,0,0,0,0,0,0,7,"audience"
0,6,0,0,2,0,0,0,0,0,0,0,0,0,7,2,0,6,0,0,0,1,1,14,"aunt"
0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"available"
0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,"award"
50,42,1,7,1,5,1,0,9,0,4,0,1,2,7,8,3,15,1,0,1,1,36,116,"away"
42,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,19,"awesome"
2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,"awful"
1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,"awgh"
11,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,11,"aww"
8,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,3,36,"awww"
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,"awwww"
3,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"babies"
12,13,0,12,5,0,2,0,0,0,0,2,0,2,9,0,0,4,0,0,0,8,15,68,"baby"
142,120,2,21,19,7,9,23,7,7,14,6,6,9,15,13,5,21,5,12,2,7,86,292,"back"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,"backyard"
62,42,0,16,9,1,0,0,5,0,1,3,1,19,4,1,2,13,3,2,1,5,32,72,"bad"
