"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237","X238","X239","X240","X241","X242","X243","X244","X245","X246","X247","X248","X249","X250","X251","X252","X253","X254","X255","X256","X257","word"
1,0,1,4,4,2,1,1,0,0,0,1,3,1,5,1,1,2,4,0,2,3,1,4,2,1,0,2,1,4,2,3,1,0,2,0,6,0,3,1,2,0,1,1,1,2,3,3,0,1,0,2,5,0,1,2,11,1,2,2,2,1,3,0,2,1,4,3,2,2,0,2,0,5,5,2,7,2,2,1,0,7,1,7,6,2,0,0,2,1,0,1,3,4,1,2,3,1,1,0,2,0,2,0,4,2,3,0,3,0,2,2,5,0,2,1,0,5,3,2,0,1,0,1,0,2,2,0,0,3,1,2,1,1,0,0,0,2,1,2,2,3,0,0,1,1,0,1,0,1,0,1,0,0,2,0,1,0,1,1,1,0,2,0,0,2,3,0,2,1,1,0,2,0,0,0,0,0,2,1,0,0,5,5,1,0,3,2,2,1,0,2,0,3,0,0,1,4,2,0,8,3,3,5,2,2,2,3,1,4,3,1,1,1,1,1,3,2,0,1,0,1,1,0,4,0,5,1,4,0,2,0,1,0,0,8,2,2,3,1,1,1,0,2,2,0,0,3,5,1,5,1,0,0,4,2,0,"next"
2,5,2,1,0,2,3,1,3,3,3,3,2,0,1,1,0,1,0,2,0,1,0,2,2,2,0,6,7,0,1,1,0,1,2,1,0,0,7,1,4,2,1,4,1,3,1,3,1,2,1,2,1,3,0,2,2,2,5,3,2,0,2,0,2,2,1,2,1,0,0,1,2,0,3,8,4,2,5,0,4,1,1,0,1,3,3,0,2,0,0,0,0,1,10,10,3,2,4,0,1,0,3,3,6,1,10,11,3,1,0,3,2,2,1,3,4,0,1,1,4,3,2,1,1,1,2,3,0,0,2,9,0,3,1,3,1,1,0,0,1,0,0,1,3,3,1,1,3,1,0,0,0,0,3,0,2,0,3,3,1,0,1,0,1,4,4,3,1,0,0,2,1,1,2,1,1,1,0,1,0,1,0,1,2,0,0,5,1,3,0,1,7,1,0,2,1,3,5,1,1,1,1,2,2,1,0,1,6,2,0,0,2,0,1,1,3,0,1,2,1,0,1,2,2,2,0,2,3,4,13,1,5,0,2,1,3,4,1,2,1,7,1,1,1,2,7,2,0,5,1,0,0,1,1,4,0,"nice"
3,3,0,0,0,4,1,0,4,1,0,1,6,1,1,1,0,0,2,1,1,1,6,2,0,1,0,5,1,2,1,1,3,7,0,1,0,5,8,7,1,0,3,3,1,12,4,5,0,6,2,8,3,0,0,0,5,1,5,1,2,0,2,2,0,4,3,3,1,9,0,2,0,0,0,4,0,1,3,0,2,2,10,4,2,1,0,1,0,2,2,0,1,0,4,3,6,5,7,0,3,0,1,2,2,2,1,8,2,3,0,0,0,2,1,3,1,1,0,3,0,4,2,0,1,0,0,1,0,0,1,1,1,2,0,3,0,2,4,0,0,2,0,1,0,2,2,0,0,5,0,0,0,2,3,0,0,1,1,1,2,2,3,1,0,2,1,2,0,0,0,1,1,1,1,1,1,2,1,1,2,6,8,1,0,0,0,0,1,1,5,0,0,0,0,1,1,0,0,1,1,0,0,3,0,0,3,1,3,0,1,1,0,2,2,2,1,1,0,3,0,1,0,0,1,1,5,1,1,2,3,1,1,0,6,0,2,1,6,0,0,0,0,1,2,0,1,2,0,1,1,1,0,1,5,2,1,"night"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,2,2,0,0,0,4,0,1,0,1,0,1,1,1,1,0,0,0,0,5,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nine"
1,2,0,1,2,0,1,0,1,1,1,1,0,0,3,1,0,2,1,2,0,2,0,1,1,0,3,1,1,0,0,0,1,0,0,0,4,1,4,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,1,0,2,1,2,2,1,0,2,0,0,1,0,0,6,0,0,0,0,0,1,0,0,2,0,1,0,1,1,2,1,1,0,2,0,1,0,2,2,0,3,4,1,3,2,1,3,0,0,0,1,2,1,0,1,1,0,2,1,1,0,1,1,3,2,1,1,2,1,0,0,3,3,2,1,0,2,4,0,0,0,2,1,0,1,1,2,3,5,1,0,4,1,2,1,1,4,0,1,1,1,1,1,2,2,3,0,1,0,1,2,4,3,0,3,1,1,0,2,1,2,3,0,1,3,1,4,2,0,1,3,0,0,0,0,3,4,1,1,0,0,0,0,7,2,0,1,1,0,0,1,2,0,0,1,0,0,1,0,0,2,0,3,1,1,1,6,1,0,1,0,1,3,1,0,5,1,0,3,1,3,4,0,2,2,0,0,2,1,2,3,1,0,4,1,6,0,0,1,3,1,"nobody"
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,"nobodys"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,3,0,0,0,"none"
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,"nono"
0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,"noo"
1,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,2,2,1,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,2,1,1,1,3,1,0,0,1,1,0,0,1,0,3,0,1,0,2,0,0,0,0,1,1,0,3,0,1,0,2,0,0,0,0,0,1,2,0,3,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,"nooo"
0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,1,"noooo"
0,0,1,0,0,0,3,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,3,0,0,0,2,1,1,0,0,1,0,1,2,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,2,0,2,2,4,0,1,1,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,2,0,0,0,"normal"
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,1,0,2,0,4,0,0,2,2,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,0,1,0,0,11,2,1,1,0,0,2,0,0,0,0,0,0,2,1,3,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,"nothin"
2,3,3,1,4,0,1,1,2,0,1,0,2,2,1,2,2,3,1,0,2,1,0,3,1,1,4,1,1,1,5,2,1,3,3,0,1,1,5,1,4,1,0,2,0,0,4,1,1,2,2,1,2,5,4,0,3,3,0,3,3,3,1,2,2,1,3,0,4,3,1,0,1,2,0,0,2,1,1,3,2,1,2,2,4,3,1,0,0,2,1,1,4,1,1,2,1,0,4,1,1,1,3,2,1,0,2,0,5,4,2,2,1,1,0,0,0,1,1,3,1,1,0,2,1,1,1,1,1,0,1,2,2,2,2,0,2,0,2,0,1,2,1,0,8,0,1,2,3,0,1,2,1,1,4,5,3,0,0,0,0,2,1,0,4,0,2,3,0,0,3,8,2,0,7,2,2,4,0,0,0,1,0,1,1,2,3,0,2,2,3,4,0,3,0,1,5,0,0,1,0,1,2,0,1,0,2,3,2,1,3,2,3,6,0,1,2,2,1,1,0,1,2,4,0,1,1,1,0,4,2,0,4,2,2,3,5,0,0,4,1,1,4,0,3,1,3,6,3,1,0,2,4,3,2,1,2,"nothing"
0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"notice"
0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"noticed"
19,13,18,20,10,22,17,15,14,19,13,17,13,17,15,20,22,21,23,20,18,20,18,15,21,12,25,16,22,14,21,16,28,23,21,22,18,15,25,20,23,25,17,15,20,18,19,10,21,11,15,18,19,15,13,18,23,20,29,18,25,16,18,20,15,22,17,21,17,12,19,24,14,12,16,19,12,21,22,23,12,21,24,13,28,16,15,19,22,20,15,15,24,38,12,9,11,17,18,12,9,25,17,18,17,16,13,14,18,11,17,21,8,22,16,8,12,22,20,15,22,19,15,13,14,22,21,13,12,7,17,15,19,18,19,16,16,13,12,8,39,12,12,13,13,24,12,15,10,17,14,15,9,16,21,13,17,5,9,6,13,9,12,18,13,8,8,14,20,11,8,14,10,18,12,8,11,15,9,14,28,21,15,12,10,21,13,14,24,18,14,12,19,18,17,15,11,6,13,7,10,9,8,10,18,22,18,8,31,14,17,24,9,17,14,13,14,7,14,17,11,14,24,14,8,9,9,15,11,7,13,10,15,8,4,12,11,9,14,21,11,19,6,8,10,13,9,11,17,8,17,18,16,26,23,13,24,"now"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nowhere"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"nuh"
0,0,0,2,0,0,3,2,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,9,0,0,1,0,9,0,0,0,3,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,1,1,0,4,0,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,"number"
0,0,0,0,2,0,0,1,0,0,0,7,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,"nuts"
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"obvious"
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"obviously"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,2,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,"offer"
1,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,4,3,0,2,0,0,0,3,0,0,0,0,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,3,0,1,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,4,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,0,2,0,0,0,1,2,0,2,0,0,0,0,0,3,1,"office"
