"speaker","word","word.total","speaker.total","speaker.word","E1","E2","LL"
"Gerald","dude",2050,3269,0,18.0662267009581,2031.93377329904,-36.290188090036
"Mr..Mackey","eric",879,4833,59,11.4526066350711,867.547393364929,100.999854565523
"Mr..Mackey","bad",534,4833,44,6.95755624929233,527.042443750708,90.8856186977724
"Mr..Mackey","okay",2149,4833,91,27.9996037073581,2121.00039629264,90.407111100956
"Mr..Mackey","students",168,4833,25,2.18889410090096,165.811105899099,79.4446554094031
"Mr..Mackey","counselor",47,4833,15,0.612369182990149,46.3876308170098,72.1910997828576
"Mr..Mackey","drugs",91,4833,18,1.18565097132135,89.8143490286786,67.6592172057812
"Mr..Mackey","tooth",96,4833,16,1.25079662908626,94.7492033709137,54.4887700113828
"Mr..Mackey","behavior",35,4833,9,0.456019604354367,34.5439803956456,38.9088810549253
"Mr..Mackey","kids",909,4833,38,11.8434805816605,897.156519418339,37.0585272524112
"Mr..Mackey","okay uh",40,4833,9,0.521165262119276,39.4788347378807,36.2902232833862
"Mr..Mackey","school",787,4833,34,10.2539265321968,776.746073467803,34.7528998277648
"Mr..Mackey","nurse",46,4833,9,0.599340051437167,45.4006599485628,33.6236670559238
"Mr..Mackey","write",105,4833,12,1.3680588130631,103.631941186937,31.9825572191648
"Mr..Mackey","boys",934,4833,35,12.1692088704851,921.830791129515,28.8593313774875
"Mr..Mackey","serious",137,4833,12,1.78499102275852,135.215008977241,26.0937300094794
"Mr..Mackey","now uh",28,4833,6,0.364815683483493,27.6351843165165,23.5673887175658
"Mr..Mackey","funny",261,4833,15,3.40060333532828,257.599396664672,21.8544548614857
"Mr..Mackey","mr garrison",235,4833,14,3.06184591495075,231.938154085049,21.2089405829355
"Mr..Mackey","need",1402,4833,41,18.2668424372806,1383.73315756272,21.2049591728037
"Mr..Mackey","problems",94,4833,9,1.2247383659803,92.7752616340197,21.0210610364477
"Mr..Mackey","token",232,4833,13,3.0227585202918,228.977241479708,18.4149793303816
"Mr..Mackey","choksondik",27,4833,5,0.351786551930511,26.6482134480695,18.1077809369956
"Mr..Mackey","garrison",309,4833,15,4.02600164987141,304.973998350129,17.910002380154
"Mr..Mackey","difficult",45,4833,6,0.586310919884185,44.4136890801158,17.7690593364016
"Mr..Mackey","gluten",28,4833,5,0.364815683483493,27.6351843165165,17.7326146268639
"Mr..Mackey","office",123,4833,9,1.60258318101677,121.397416818983,16.7263171158432
"Mr..Mackey","principal",75,4833,7,0.977184866473642,74.0228151335264,16.0241252305701
"Mr..Mackey","uh thats",34,4833,5,0.442990472801385,33.5570095271986,15.7713527920768
"Mr..Mackey","maybe",693,4833,23,9.02918816621646,683.970811833784,15.3571685013045
"Mr..Mackey","quiet",112,4833,8,1.45926273393397,110.540737266066,14.5375742451807
"Mr..Mackey","attention",149,4833,9,1.9413406013943,147.058659398606,13.8362687346166
"Mr..Mackey","start",373,4833,15,4.85986606926225,368.140133930738,13.8128141865733
"Mr..Mackey","okay well",42,4833,5,0.54722352522524,41.4527764747748,13.7142240103978
"Mr..Mackey","okay now",65,4833,6,0.846893550943823,64.1531064490562,13.6145385214795
"Mr..Mackey","well",4141,4833,83,53.9536337608981,4087.0463662391,13.6129725313234
"Mr..Mackey","package",26,4833,4,0.338757420377529,25.6612425796225,12.9767924089782
"Mr..Mackey","young man",98,4833,7,1.27685489219223,96.7231451078078,12.7203774645331
"Mr..Mackey","wendy",315,4833,13,4.1041764391893,310.895823560811,12.4419075272854
"Mr..Mackey","important",200,4833,10,2.60582631059638,197.394173689404,12.3888604486582
"Mr..Mackey","mackey",133,4833,8,1.73287449654659,131.267125503453,12.2444003323556
"Mr..Mackey","apparently",104,4833,7,1.35502968151012,102.64497031849,12.0155729689751
"Mr..Mackey","weeks",109,4833,7,1.42017533927503,107.579824660725,11.4667132971172
"Mr..Mackey","uhhh",81,4833,6,1.05535965579153,79.9446403442085,11.2775913680845
"Mr..Mackey","tryin",56,4833,5,0.729631366966986,55.270368633033,11.0445847326663
"Mr..Mackey","two weeks",34,4833,4,0.442990472801385,33.5570095271986,10.8811077479275
"Mr..Mackey","house",417,4833,0,5.43314785759345,411.566852142407,-10.9355252945856
"Mr..Mackey","look",1760,4833,9,22.9312715332481,1737.06872846675,-11.1389887362162
"Mr..Mackey","wont",425,4833,0,5.53738091001731,419.462619089983,-11.145357577764
"Mr..Mackey","hey",2145,4833,12,27.9474871811462,2117.05251281885,-11.7247088418247
"Mr..Mackey","wow",524,4833,0,6.82726493376252,517.172735066237,-13.7420372338874
"Mr..Mackey","sir",525,4833,0,6.8402940653155,518.159705934685,-13.7682663630424
"Mr..Mackey","people",2053,4833,10,26.7488070782718,2026.25119292173,-13.9575826946662
"Mr..Mackey","butters",1226,4833,3,15.9737152839558,1210.02628471604,-16.052044519514
"Mr..Mackey","guys",2023,4833,2,26.3579331316824,1996.64206686832,-38.6973301083217
"Mr..Mackey","dude",2050,4833,0,26.7097196836129,2023.29028031639,-53.7679973919169
"Randy","stan",1168,14985,233,47.1843812173463,1120.81561878265,405.224293404533
"Randy","stanley",241,14985,66,9.73581838474354,231.264181615256,155.056127074451
"Randy","lorde",91,14985,40,3.67618038594051,87.3238196140595,136.105055012179
"Randy","shelly",98,14985,38,3.95896349255132,94.0410365074487,117.955495385137
"Randy","stan stan",64,14985,30,2.58544554615596,61.414554453844,106.870501670893
"Randy","son",641,14985,83,25.8948530482183,615.105146951782,84.6195637578961
"Randy","hot",219,14985,42,8.84707147825243,210.152928521748,70.0602216012582
"Randy","nelson",46,14985,16,1.8582889862996,44.1417110137004,45.7213749419391
"Randy","yeah",3674,14985,230,148.420733384016,3525.57926661598,40.2368872061535
"Randy","gerald",77,14985,18,3.11061417271889,73.8893858272811,36.6461105534153
"Randy","jersey",86,14985,19,3.47419245264707,82.5258075473529,36.6368512979921
"Randy","porn",34,14985,12,1.37351794639535,32.6264820536046,34.6811516913544
"Randy","internet",167,14985,26,6.74639697200071,160.253603027999,34.057225506082
"Randy","boys",934,14985,77,37.7313459392136,896.268654060786,33.0592700440053
"Randy","obama",62,14985,15,2.50465037283859,59.4953496271614,31.5364797163517
"Randy","wave",40,14985,12,1.61590346634748,38.3840965336525,30.45573045508
"Randy","yeah yeah",302,14985,34,12.2000711709234,289.799928829077,27.7772354353062
"Randy","beer",40,14985,11,1.61590346634748,38.3840965336525,25.9358744333447
"Randy","cruise",52,14985,12,2.10067450625172,49.8993254937483,24.1333134048219
"Randy","muhammad",85,14985,15,3.43379486598839,81.5662051340116,22.8227559061886
"Randy","hey stan",47,14985,11,1.89868657295828,45.1013134270417,22.4198688943838
"Randy","im gonna go",57,14985,12,2.30266243954515,54.6973375604548,22.0564456851121
"Randy","boobs",52,14985,11,2.10067450625172,49.8993254937483,20.3163049543208
"Randy","just dont",118,14985,17,4.76691522572505,113.233084774275,20.1372436940257
"Randy","oh yeah",287,14985,29,11.5941073710431,275.405892628957,19.4865518335594
"Randy","ohhh",109,14985,16,4.40333694579687,104.596663054203,19.4299732871666
"Randy","sorry",848,14985,62,34.2571534865665,813.742846513434,19.0327102989427
"Randy","click",29,14985,8,1.17153001310192,27.8284699868981,18.9135344127084
"Randy","car",192,14985,22,7.75633663846788,184.243663361532,18.5147831382716
"Randy","spending",31,14985,8,1.25232518641929,29.7476748135807,17.8372223545006
"Randy","drive",108,14985,15,4.36293935913818,103.637060640862,16.9041630117409
"Randy","hey uh",42,14985,9,1.69669863966485,40.3033013603351,16.8386190714323
"Randy","yeah yeah yeah",63,14985,11,2.54504795949727,60.4549520405027,16.534310551814
"Randy","drinking",43,14985,9,1.73709622632354,41.2629037736765,16.4451461408494
"Randy","go go",54,14985,10,2.18146967956909,51.8185303204309,16.0586057657253
"Randy","stan dont",35,14985,8,1.41391553305404,33.586084466946,15.9424114244109
"Randy","stan im",35,14985,8,1.41391553305404,33.586084466946,15.9424114244109
"Randy","gonna go",128,14985,16,5.17089109231192,122.829108907688,15.4712823501307
"Randy","music",158,14985,18,6.38281869207253,151.617181307927,15.0028447901872
"Randy","glass",29,14985,7,1.17153001310192,27.8284699868981,14.685639398196
"Randy","oh god",820,14985,56,33.1260210601233,786.873978939877,13.7271633039457
"Randy","little bit",62,14985,10,2.50465037283859,59.4953496271614,13.6846577259317
"Randy","america",213,14985,21,8.60468595830031,204.3953140417,13.449795894266
"Randy","easter",52,14985,9,2.10067450625172,49.8993254937483,13.3919558291187
"Randy","watching",169,14985,18,6.82719214531809,162.172807854682,13.3429390978544
"Randy","anybody",214,14985,21,8.645083544959,205.354916455041,13.3251865818957
"Randy","wallmart",78,14985,11,3.15101175937758,74.8489882406224,12.6592603717318
"Randy","space",91,14985,12,3.67618038594051,87.3238196140595,12.565060491722
"Randy","well uh",58,14985,9,2.34306002620384,55.6569399737962,11.7399274002935
"Randy","bit",126,14985,14,5.09009591899455,120.909904081005,11.1828145514528
"Randy","disease",74,14985,10,2.98942141274283,71.0105785872572,10.8450452086674
"Randy","mr hat",132,14985,0,5.33248143894667,126.667518561053,-10.8841887002991
"Randy","sex",264,14985,2,10.6649628778933,253.335037122107,-10.9277092908058
"Randy","seriously",138,14985,0,5.57486695889879,132.425133041101,-11.3790146068425
"Randy","scott",139,14985,0,5.61526454555748,133.384735454443,-11.4614856289422
"Randy","terrance phillip",150,14985,0,6.05963799880303,143.940362001197,-12.3686675243127
"Randy","token",232,14985,1,9.37224010481536,222.627759895185,-12.5799519523369
"Randy","show",743,14985,13,30.0154068874044,712.984593112596,-12.6778970116094
"Randy","eric cartman",154,14985,0,6.22122834543778,147.778771654562,-12.6985521254484
"Randy","hes",1339,14985,29,54.0923685359818,1284.90763146402,-14.5145529195795
"Randy","craig",184,14985,0,7.43315594519839,176.566844054802,-15.1726905132972
"Randy","bitch",388,14985,3,15.6742636235705,372.325736376429,-15.854708445257
"Randy","fat",350,14985,2,14.1391553305404,335.86084466946,-16.8886656547009
"Randy","shut",359,14985,2,14.5027336104686,344.497266389531,-17.5290733215104
"Randy","timmy",215,14985,0,8.68548113161768,206.314518868382,-17.7293058234724
"Randy","guys",2023,14985,47,81.7243178105236,1941.27568218948,-18.0649153688209
"Randy","clyde",224,14985,0,9.04905941154587,214.950940588454,-18.4715498172116
"Randy","sir",525,14985,5,21.2087329958106,503.791267004189,-18.4837021589839
"Randy","children",780,14985,10,31.5101175937758,748.489882406224,-20.6780835933027
"Randy","terrance",257,14985,0,10.3821797712825,246.617820228717,-21.1931137141329
"Randy","phillip",263,14985,0,10.6245652912347,252.375434708765,-21.6879438954394
"Randy","ike",271,14985,0,10.9477459845041,260.052254015496,-22.3477176316763
"Randy","wendy",315,14985,0,12.7252397974864,302.274760202514,-25.9764760514832
"Randy","mom",807,14985,8,32.6008524335603,774.39914756644,-27.4967195785287
"Randy","kenny",963,14985,10,38.9028759523155,924.097124047684,-31.5308019813205
"Randy","eric",879,14985,3,35.5094786729858,843.490521327014,-51.4290066606611
"Randy","butters",1226,14985,6,49.5274412435501,1176.47255875645,-63.3166115226057
"Randy","cartman",1248,14985,2,50.4161881500412,1197.58381184996,-85.8552391181888
"Randy","kyle",1757,14985,5,70.9785597593129,1686.02144024069,-107.976603571376
"Randy","dude",2050,14985,3,82.8150526503081,1967.18494734969,-142.917545285769
"Kenny","woohoo",105,2111,36,0.597552690746162,104.402447309254,237.93485366777
"Kenny","yeah",3674,2111,105,20.9086531981086,3653.09134680189,172.665472772185
"Kenny","fuck",456,2111,43,2.59508597124048,453.40491402876,164.354746277209
"Kenny","fucking",249,2111,22,1.41705352376947,247.582946476231,81.263136584499
"Kenny","hey",2145,2111,50,12.207147825243,2132.79285217476,66.0881055877242
"Kenny","hey guys",144,2111,15,0.819500833023308,143.180499166977,60.3055371943235
"Kenny","fuckin",169,2111,14,0.961775283200966,168.038224716799,49.9473167491424
"Kenny","guys",2023,2111,41,11.5128485083761,2011.48715149162,45.6089764475218
"Kenny","uh huh",108,2111,11,0.614625624767481,107.385374375233,43.7296936424901
"Kenny","huh",872,2111,23,4.9625328221967,867.037467177803,34.8475247148205
"Kenny","stick",92,2111,8,0.52356997665378,91.4764300233462,29.299974515965
"Kenny","dude",2050,2111,34,11.6665049145679,2038.33349508543,28.314036736593
"Kenny","awesome",233,2111,11,1.32599787565577,231.674002124344,27.6077553923952
"Kenny","ring",44,2111,6,0.250403032312678,43.7495969676873,27.4092016842499
"Kenny","yeah yeah",302,2111,12,1.71867535814611,300.281324641854,26.4339276901868
"Kenny","freakin",40,2111,5,0.227639120284252,39.7723608797157,21.9466250709089
"Kenny","guys im",52,2111,5,0.295930856369528,51.7040691436305,19.3041185238231
"Kenny","huh uh",27,2111,4,0.15365640619187,26.8463435938081,18.9614161013632
"Kenny","nuh",31,2111,4,0.176420318220296,30.8235796817797,17.8175148856045
"Kenny","vagina",68,2111,5,0.386986504483229,67.6130134955168,16.6841497833036
"Kenny","uh oh",120,2111,6,0.682917360852757,119.317082639147,15.6840687613865
"Kenny","island",44,2111,4,0.250403032312678,43.7495969676873,14.9995874101873
"Kenny","okay",2149,2111,28,12.2299117372715,2136.77008826273,14.962407001893
"Kenny","gotta",646,2111,13,3.67637179259068,642.323628207409,14.3273384905585
"Kenny","hey hey",90,2111,5,0.512188020639568,89.4878119793604,14.0383133720926
"Kenny","ha ha",145,2111,6,0.825191811030415,144.17480818897,13.6451705697091
"Kenny","yep",61,2111,4,0.347149658433485,60.6528503415665,12.4731979028976
"Kenny","nope",29,2111,3,0.165038362206083,28.8349616377939,12.0195506860067
"Kenny","mine",124,2111,5,0.705681272881182,123.294318727119,11.1429953847282
"Kenny","dick",126,2111,5,0.717063228895395,125.282936771105,11.0025327101691
"Kenny","totally",257,2111,7,1.46258134782632,255.537418652174,10.9659343380833
"Kenny","youre",2707,2111,4,15.4054774652368,2691.59452253476,-12.0717867493076
"Butters","eric",879,13688,121,32.436018957346,846.563981042654,151.07646015428
"Butters","well",4141,13688,316,152.807229240466,3988.19277075953,139.574228180099
"Butters","jeez",76,13688,35,2.80447945478759,73.1955205452124,129.165011287115
"Butters","dad",770,13688,102,28.4138050024532,741.586194997547,121.115620585119
"Butters","huh",872,13688,104,32.1777116391419,839.822288360858,106.689026305054
"Butters","wuh",65,13688,29,2.39856795475255,62.6014320452475,104.725205945167
"Butters","hey",2145,13688,180,79.152742506834,2065.84725749317,99.0784785041649
"Butters","oh jeez",40,13688,22,1.47604181830926,38.5239581816907,91.4811405069226
"Butters","grounded",83,13688,29,3.06278677299171,79.9372132270083,88.0184917709132
"Butters","chaos",63,13688,25,2.32476586383708,60.6752341361629,83.1986664753499
"Butters","heck",65,13688,24,2.39856795475255,62.6014320452475,75.8490147613656
"Butters","sure",1076,13688,98,39.7055249125191,1036.29447508748,63.835074776878
"Butters","butt",108,13688,27,3.985312909435,104.014687090565,62.8004969349021
"Butters","oh boy",130,13688,29,4.79713590950509,125.202864090495,60.9654598170228
"Butters","mom dad",95,13688,25,3.50559931848449,91.4944006815155,60.736161763746
"Butters","precious",43,13688,17,1.58674495468245,41.4132550453175,56.4257412227654
"Butters","uhuh",46,13688,17,1.69744809105565,44.3025519089444,53.7616755530879
"Butters","havin",61,13688,18,2.25096377292162,58.7490362270784,48.0060600360345
"Butters","nothin",120,13688,24,4.42812545492778,115.571874545072,45.499187624377
"Butters","boy",738,13688,67,27.2329715478058,710.767028452194,43.368984364895
"Butters","mom",807,13688,71,29.7791436843893,777.220856315611,43.1639616218543
"Butters","ah im",47,13688,15,1.73434913651338,45.2656508634866,42.5265345554389
"Butters","well sure",50,13688,15,1.84505227288657,48.1549477271134,40.5309697940207
"Butters","general",68,13688,16,2.50927109112574,65.4907289088743,35.2939386735878
"Butters","uh uh",69,13688,16,2.54617213658347,66.4538278634165,34.8370832790312
"Butters","well yeah",46,13688,13,1.69744809105565,44.3025519089444,33.492115824988
"Butters","gotta",646,13688,55,23.8380753656945,622.161924634305,31.2290726670324
"Butters","grandma",89,13688,17,3.2841930457381,85.7158069542619,30.7896971867606
"Butters","good night",26,13688,9,0.959427181901018,25.040572818099,27.1279231851196
"Butters","said",756,13688,58,27.897190366045,728.102809633955,25.958847686494
"Butters","maam",96,13688,16,3.54250036394222,92.4574996360578,25.0925991230946
"Butters","awful",31,13688,9,1.14393240918968,29.8560675908103,23.6943418933029
"Butters","gettin",79,13688,14,2.91518259116079,76.0848174088392,23.4655057888269
"Butters","oh uh",69,13688,13,2.54617213658347,66.4538278634165,23.2198763058494
"Butters","uh well",41,13688,10,1.51294286376699,39.487057136233,22.7674521787926
"Butters","doin",130,13688,18,4.79713590950509,125.202864090495,22.6429295653942
"Butters","uh hey",33,13688,9,1.21773450010514,31.7822654998949,22.5231618872461
"Butters","gosh",52,13688,11,1.91885436380204,50.081145636198,22.0097249603146
"Butters","aint",161,13688,20,5.94106831869477,155.058931681305,21.7509410417715
"Butters","lady",97,13688,15,3.57940140939995,93.4205985906001,21.6012496515906
"Butters","bitches",46,13688,10,1.69744809105565,44.3025519089444,20.5275012216007
"Butters","aand",47,13688,10,1.73434913651338,45.2656508634866,20.1183953365428
"Butters","bush",38,13688,9,1.4022397273938,36.5977602726062,19.9686782466333
"Butters","parents",411,13688,35,15.1663296831276,395.833670316872,19.8823907266603
"Butters","whoa",388,13688,33,14.3176056375998,373.6823943624,18.6963744921604
"Butters","pretty good",51,13688,10,1.88195331834431,49.1180466816557,18.5918322209203
"Butters","happy",281,13688,26,10.3691937736225,270.630806226377,17.4604535659338
"Butters","movie",187,13688,20,6.90049550059579,180.099504499404,17.3433221520178
"Butters","uh yeah",26,13688,7,0.959427181901018,25.040572818099,17.3323852693751
"Butters","back home",35,13688,8,1.2915365910206,33.7084634089794,17.1944897254088
"Butters","huh well",35,13688,8,1.2915365910206,33.7084634089794,17.1944897254088
"Butters","kids school",35,13688,8,1.2915365910206,33.7084634089794,17.1944897254088
"Butters","girl",253,13688,24,9.33596450080606,243.664035499194,16.8933142990939
"Butters","im back",29,13688,7,1.07013031827421,27.9298696817258,15.7930285422923
"Butters","government",155,13688,17,5.71966204594838,149.280337954052,15.3503640218295
"Butters","well im",132,13688,15,4.87093800042056,127.129061999579,14.3141542248176
"Butters","im pretty",33,13688,7,1.21773450010514,31.7822654998949,14.0426325815039
"Butters","wanna",957,13688,59,35.314300503049,921.685699496951,13.8059987648904
"Butters","angels",34,13688,7,1.25463554556287,32.7453644544371,13.6489849833675
"Butters","sir",525,13688,37,19.373048865309,505.626951134691,13.2484623889543
"Butters","uh dont",46,13688,8,1.69744809105565,44.3025519089444,13.1423834780822
"Butters","oh hey",97,13688,12,3.57940140939995,93.4205985906001,12.9747625841321
"Butters","pretty",399,13688,30,14.7235171376349,384.276482862365,12.7676268481343
"Butters","oh well",145,13688,15,5.35065159137107,139.649348408629,12.3089098755854
"Butters","ghost",49,13688,8,1.80815122742884,47.1918487725712,12.2609587663599
"Butters","yep",61,13688,9,2.25096377292162,58.7490362270784,12.2543628826851
"Butters","yes sir",50,13688,8,1.84505227288657,48.1549477271134,11.9835841362946
"Butters","huh oh",75,13688,10,2.76757840932986,72.2324215906701,11.9770229096301
"Butters","uhh",103,13688,12,3.80080768214634,99.1991923178537,11.8914268123452
"Butters","school",787,13688,49,29.0411227752347,757.958877224765,11.8770152500785
"Butters","im supposed",29,13688,6,1.07013031827421,27.9298696817258,11.7544335107894
"Butters","goin",249,13688,21,9.18836031897514,239.811639681025,11.6848502501072
"Butters","good",1447,13688,79,53.3958127773375,1393.60418722266,11.1560022190998
"Butters","theyve got",31,13688,6,1.14393240918968,29.8560675908103,11.0118387463113
"Butters","christmas",341,13688,3,12.5832565010864,328.416743498914,-10.8409443161206
"Butters","gentlemen",148,13688,0,5.46135472774426,142.538645272256,-11.1271567075563
"Butters","perhaps",149,13688,0,5.49825577320199,143.501744226798,-11.202353592608
"Butters","talking",295,13688,2,10.8858084100308,284.114191589969,-11.2694208847822
"Butters","mr garrison",235,13688,1,8.6717456825669,226.328254317433,-11.2805073867549
"Butters","check",236,13688,1,8.70864672802463,227.291353271975,-11.3471949546304
"Butters","kyle",1757,13688,40,64.8351368692342,1692.16486313077,-11.3955385539626
"Butters","lets go",300,13688,2,11.0703136373194,288.929686362681,-11.5779565640655
"Butters","screw",154,13688,0,5.68276100049065,148.317238999509,-11.5783381506394
"Butters","help",867,13688,15,31.9932064118532,835.006793588147,-11.6057174403791
"Butters","tom",248,13688,1,9.15145927351741,238.848540726483,-12.1501742576509
"Butters","welcome",248,13688,1,9.15145927351741,238.848540726483,-12.1501742576509
"Butters","call",509,13688,6,18.7826321379853,490.217367862015,-12.2016392810815
"Butters","fucking",249,13688,1,9.18836031897514,239.811639681025,-12.2173079515263
"Butters","hat",249,13688,1,9.18836031897514,239.811639681025,-12.2173079515263
"Butters","one",1873,13688,42,69.1156581423311,1803.88434185767,-12.7955049871072
"Butters","crap",376,13688,3,13.874793092107,362.125206907893,-12.8841718170792
"Butters","change",321,13688,2,11.8452355919318,309.154764408068,-12.8856087968468
"Butters","ass",535,13688,6,19.7420593198863,515.257940680114,-13.5555047648417
"Butters","war",181,13688,0,6.6790892278494,174.320910772151,-13.6086581019238
"Butters","canada",186,13688,0,6.86359445513806,179.136405544862,-13.9846438112859
"Butters","son",641,13688,8,23.6535701384059,617.346429861594,-14.3555824337008
"Butters","fuck",456,13688,4,16.8268767287256,439.173123271274,-14.5313271492531
"Butters","south park",527,13688,5,19.4468509562245,507.553149043776,-15.7185937026657
"Butters","need",1402,13688,26,51.7352657317395,1350.26473426826,-16.1797009721413
"Butters","damn",309,13688,1,11.402423046439,297.597576953561,-16.2966433935236
"Butters","garrison",309,13688,1,11.402423046439,297.597576953561,-16.2966433935236
"Butters","park",666,13688,7,24.5760962748492,641.423903725151,-18.0473697418896
"Butters","stanley",241,13688,0,8.89315195531329,232.106848044687,-18.1204947534323
"Butters","south",572,13688,5,21.1073980018224,550.892601998178,-18.2793748381857
"Butters","people",2053,13688,42,75.7578463247227,1977.24215367528,-18.5395128649375
"Butters","cartman",1248,13688,20,46.0525047312489,1201.94749526875,-19.3036723668267
"Butters","child",261,13688,0,9.63117286446792,251.368827135532,-19.6244434459004
"Butters","shut",359,13688,1,13.2474753193256,345.752524680674,-19.7561411258331
"Butters","weve",726,13688,7,26.7901590023131,699.209840997687,-21.3454972161337
"Butters","young",303,13688,0,11.1810167736926,291.818983226307,-22.7827393414632
"Butters","going",1612,13688,27,59.4844852778631,1552.51551472214,-22.9905292919006
"Butters","randy",306,13688,0,11.2917199100658,294.708280089934,-23.0083320665783
"Butters","lets",1394,13688,20,51.4400573680777,1342.55994263192,-25.8232999655015
"Butters","chef",418,13688,0,15.4246370013318,402.575362998668,-31.4304716554249
"Butters","hell",1055,13688,8,38.9306029579067,1016.06939704209,-37.4759404531988
"Butters","boys",934,13688,4,34.4655764575212,899.534423542479,-44.7221773087347
"Butters","children",780,13688,0,28.7828154570306,751.217184542969,-58.652106825578
"Butters","dude",2050,13688,0,75.6471431883495,1974.35285681165,-154.153668025197
"Stephen","butters",1226,2237,96,7.39358599011156,1218.60641400989,321.629128125293
"Stephen","grounded",83,2237,15,0.500544565399069,82.4994554346009,75.7166430264964
"Stephen","son",641,2237,24,3.86565140266028,637.13434859734,48.0187210384943
"Stephen","hilton",30,2237,7,0.180919722433399,29.8190802775666,39.2344727254621
"Stephen","mister",65,2237,8,0.39199273193903,64.608007268061,33.9725284581131
"Stephen","butters butters",97,2237,9,0.584973769201322,96.4150262307987,33.1281875023208
"Stephen","randy",306,2237,13,1.84538116882067,304.154618831179,28.8637946376437
"Stephen","ground",94,2237,7,0.566881796957982,93.433118203042,22.7764364262068
"Stephen","two hundred",38,2237,5,0.229164981748972,37.770835018251,21.9155509520846
"Stephen","gerald",77,2237,6,0.46436062091239,76.5356393790876,20.0453581763147
"Stephen","room",285,2237,10,1.71873736311729,283.281262636883,18.9018612267406
"Stephen","leave",340,2237,10,2.05042352091185,337.949576479088,15.9801029120146
"Stephen","million dollars",54,2237,4,0.325655500380117,53.6743444996199,12.974463931727
"Stephen","telling",162,2237,6,0.976966501140352,161.02303349886,11.8930278444572
"Stephen","glass",29,2237,3,0.174889065018952,28.825110934981,11.6894746653607
"Stephen","million",166,2237,6,1.00108913079814,164.998910869202,11.6432326605101
"Stephen","kenny",963,2237,0,5.80752309011209,957.192476909888,-11.6480169120067
"Stephen","guys",2023,2237,2,12.2000199494255,2010.79998005057,-13.2185318111176
"Stephen","stan",1168,2237,0,7.04380786007365,1160.95619213993,-14.1280335739466
"Stephen","cartman",1248,2237,0,7.52626045322938,1240.47373954677,-15.0958467673437
"Stephen","yeah",3674,2237,5,22.1566353406769,3651.84336465932,-19.5067568851538
"Stephen","kyle",1757,2237,0,10.5958650771827,1746.40413492282,-21.2535740995681
"Stephen","dude",2050,2237,0,12.3628476996156,2037.63715230038,-24.7982076016631
"Craig","guys",2023,1411,34,7.69522939143469,2015.30477060857,48.7669819401693
"Craig","sooo",78,1411,7,0.296701874706824,77.7032981252932,31.4421948100869
"Craig","craig",184,1411,9,0.699912114693022,183.300087885307,29.7539202984586
"Craig","guinea",39,1411,4,0.148350937353412,38.8516490626466,19.0475795051832
"Craig","birthday",79,1411,5,0.300505744895373,78.6994942551046,19.0046610761285
"Craig","xbox",59,1411,4,0.224428341124393,58.7755716588756,15.7407005258081
"Craig","happy",281,1411,7,1.06888752298228,279.931112477018,14.5744234294508
"Craig","hundred dollars",30,1411,3,0.114116105656471,29.8858838943435,14.131239814024
"Craig","us go",30,1411,3,0.114116105656471,29.8858838943435,14.131239814024
"Craig","hah",32,1411,3,0.121723846033569,31.8782761539664,13.7391968027601
"Craig","dollars",321,1411,7,1.22104233052424,319.778957669476,12.9940292594156
"Craig","hey",2145,1411,20,8.15930155443767,2136.84069844556,12.2472846000343
"Craig","true",249,1411,6,0.947163676948708,248.052836323051,12.1504736979456
"Craig","week",176,1411,5,0.669481153184629,175.330518846815,11.5537159627427
"Craig","bands",52,1411,3,0.19780124980455,51.8021987501955,10.8646238571746
"Craig","yes",1539,1411,0,5.85415622017696,1533.14584377982,-11.7284420246901
"Sheila","kyle",1757,2790,129,13.2152273425748,1743.78477265743,364.132640272859
"Sheila","gerald",77,2790,31,0.579153389515229,76.4208466104848,200.070358016441
"Sheila","ike",271,2790,22,2.03831907218996,268.96168092781,66.2685672448965
"Sheila","jersey",86,2790,14,0.646846642835191,85.3531533571648,61.592790662353
"Sheila","boys",934,2790,35,7.02505540009382,926.974944599906,57.3135301663362
"Sheila","kyle kyle",72,2790,12,0.541546026559695,71.4584539734403,53.3850141898703
"Sheila","know people",34,2790,7,0.255730068097634,33.7442699319024,34.2930185751858
"Sheila","jewish",79,2790,7,0.594196334697443,78.4058036653026,22.2569950690332
"Sheila","open door",27,2790,4,0.203079759959885,26.7969202400401,16.8151402220496
"Sheila","yes",1539,2790,28,11.5755463177135,1527.42445368229,16.7936858238315
"Sheila","poor",213,2790,9,1.60207366190576,211.397926338094,16.5327771675714
"Sheila","hes",1339,2790,25,10.0712517994921,1328.92874820051,15.7703805780923
"Sheila","awful",31,2790,4,0.233165650324313,30.7668343496757,15.6859803517558
"Sheila","kyle oh",31,2790,4,0.233165650324313,30.7668343496757,15.6859803517558
"Sheila","two",671,2790,16,5.04690810863271,665.953091891367,15.1969737334419
"Sheila","sometimes",187,2790,8,1.40651537453698,185.593484625463,14.8633185843685
"Sheila","kyle dont",37,2790,4,0.278294485870954,36.721705514129,14.2701686048041
"Sheila","born",69,2790,5,0.518981608786374,68.4810183912136,13.9910369219531
"Sheila","oh yes",73,2790,5,0.549067499150801,72.4509325008492,13.4670685946809
"Sheila","horrible",78,2790,5,0.586674862106336,77.4133251378937,12.8570995575576
"Sheila","nurse",46,2790,4,0.345987739190916,45.6540122608091,12.5737327696272
