"Stan","Kyle","Chef","Mrs..Garrison","Cartman","Jimbo","Gerald","Mr..Mackey","Randy","Kenny","Butters","Stephen","Craig","Sheila","Announcer","Sharon","Wendy","Principal.Victoria","Jesus","Liane","Jimmy","Narrator","Reporter","Satan","Mr..Garrison","Michael","Mayor","All.others","word"
13,10,1,0,14,0,1,0,4,1,3,1,1,2,0,1,1,0,1,0,1,0,0,1,0,0,2,38,"go get"
4,4,0,0,9,0,0,0,10,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,"go go"
8,4,0,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,11,"go hell"
9,17,5,0,20,0,0,2,2,0,7,1,3,1,1,3,1,1,1,0,1,0,0,1,1,2,0,31,"go home"
3,4,0,0,4,1,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,"go look"
1,1,0,0,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,"go make"
1,2,0,0,6,1,1,0,1,1,5,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,21,"go now"
7,3,0,0,5,0,0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,13,"go oh"
4,1,1,0,3,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,"go okay"
0,4,0,0,2,0,0,0,2,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,"go outside"
2,2,0,1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,15,"go right"
9,7,3,1,6,0,0,1,1,0,4,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,8,"go see"
0,3,1,0,2,0,0,1,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"go stan"
3,1,0,0,5,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"go take"
5,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,"go talk"
1,3,0,0,4,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,"go way"
5,2,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,"go well"
139,142,20,9,346,12,16,9,75,14,41,8,1,21,0,25,14,5,12,4,13,1,0,17,17,14,11,612,"god"
5,12,2,1,29,1,0,0,3,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,10,"god damn"
1,1,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"god hes"
1,7,0,0,13,0,1,1,7,0,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,41,"god oh"
0,3,0,0,3,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7,"god thats"
0,1,0,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,"god youre"
13,14,0,0,33,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,13,"goddammit"
7,6,1,0,18,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16,"goddamn"
8,10,2,1,40,2,0,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,31,"goddamned"
24,25,0,0,75,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,5,0,0,0,5,0,0,33,"goddamnit"
1,5,0,1,3,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,23,"gods"
9,9,1,3,34,3,3,1,3,1,5,2,0,0,3,0,1,0,1,0,2,1,1,4,3,0,0,64,"goes"
15,6,13,0,47,3,2,3,12,2,21,0,0,0,1,0,0,0,1,0,2,0,0,0,4,0,0,117,"goin"
139,176,18,13,250,8,15,12,57,10,27,11,7,18,11,33,18,8,8,15,8,3,5,1,48,11,10,672,"going"
2,5,0,0,6,0,0,0,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,"going back"
1,4,0,1,7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,19,"going get"
1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7,"going go"
2,1,0,0,13,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"going home"
0,3,1,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,"going make"
5,1,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,"going now"
3,2,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,1,10,"going oh"
3,4,0,0,2,0,0,0,1,0,0,2,0,0,0,2,1,0,0,3,0,0,0,0,1,0,0,7,"going okay"
0,2,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,"going right"
4,2,1,0,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,"going well"
6,7,0,0,22,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,27,"gold"
13,17,5,1,30,5,3,3,7,1,3,2,0,1,1,5,1,1,0,2,1,2,1,0,5,0,0,96,"gone"
1,3,1,0,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"gone far"
337,264,44,10,551,24,13,35,115,16,121,11,14,11,10,21,13,0,5,5,28,0,1,11,41,2,5,858,"gonna"
3,2,0,0,12,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,"gonna believe"
7,3,1,1,9,1,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,"gonna find"
16,23,3,0,48,2,1,1,4,1,17,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,72,"gonna get"
1,7,1,0,6,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"gonna give"
23,14,0,1,29,0,0,1,16,0,3,1,0,0,1,3,1,0,0,1,0,0,0,2,1,0,0,31,"gonna go"
0,2,1,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,"gonna happen"
3,2,0,0,9,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,6,"gonna kick"
3,2,0,0,5,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,"gonna kick ass"
10,11,0,0,14,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,"gonna kill"
1,2,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"gonna last"
8,2,0,1,6,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,"gonna let"
13,8,6,0,16,0,1,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,27,"gonna make"
0,3,1,0,11,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,17,"gonna need"
4,3,0,0,10,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,"gonna okay"
3,2,0,0,4,1,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6,"gonna see"
2,0,0,0,8,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,"gonna start"
8,10,0,0,18,1,0,0,2,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,26,"gonna take"
9,3,1,0,6,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,"gonna tell"
5,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,8,"gonna try"
1,9,1,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"gonna win"
103,102,16,9,205,10,11,24,72,6,79,4,4,14,12,24,8,5,6,12,14,7,0,2,37,3,6,652,"good"
1,0,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,"good good"
4,5,0,0,5,0,1,2,2,0,2,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,19,"good idea"
3,6,0,0,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,19,"good job"
6,1,0,1,5,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,31,"good luck"
1,1,0,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,"good night"
0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,15,"good now"
2,2,0,1,4,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,"good oh"
0,1,0,0,2,0,1,0,0,0,4,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,13,"good time"
1,3,0,0,3,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"good yeah"
1,2,0,0,4,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,"good youre"
4,5,5,0,17,0,2,0,5,0,2,0,0,2,0,2,0,0,0,1,0,0,0,3,3,0,0,57,"goodbye"
2,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7,0,0,0,0,1,0,0,22,"goodness"
2,2,0,0,4,0,0,0,3,0,11,1,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,23,"gosh"
186,165,49,13,378,31,11,20,90,13,106,9,12,9,7,20,9,4,7,14,14,4,2,5,21,8,14,928,"got"
2,4,5,0,6,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,"got get"
1,1,0,0,3,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,"got good"
0,3,0,0,6,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14,"got little"
4,2,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,6,"got new"
0,1,0,1,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,"got one"
2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"got really"
1,4,2,0,6,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,9,"got something"
114,73,16,2,108,7,5,8,33,13,55,3,3,0,3,3,1,0,1,1,14,0,0,4,3,2,0,174,"gotta"
28,8,4,1,18,1,3,0,8,3,5,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,25,"gotta get"
9,13,1,1,20,0,0,0,1,4,10,2,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,22,"gotta go"
13,9,5,2,8,1,3,1,4,0,2,2,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,29,"gotten"
12,13,0,0,18,2,0,2,7,1,17,0,3,0,0,0,0,0,1,0,0,1,5,0,2,0,0,71,"government"
3,3,0,0,6,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,1,29,"grab"
9,9,0,1,16,0,0,3,0,0,4,0,0,0,0,0,1,6,0,0,0,0,1,0,5,0,0,22,"grade"
14,6,0,0,5,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,3,0,0,1,0,0,13,"graders"
0,1,0,0,7,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,1,15,"grand"
9,17,0,0,15,0,0,0,5,0,17,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19,"grandma"
29,5,0,0,3,1,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,"grandpa"
53,39,10,6,75,10,10,7,36,3,27,3,2,9,7,9,7,1,4,3,17,4,2,4,18,1,5,377,"great"
4,3,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,15,"great idea"
0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,16,"great job"
3,1,0,0,11,0,0,0,3,0,3,0,0,1,1,1,0,0,0,0,1,2,0,0,1,0,0,30,"greatest"
3,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,8,"grew"
5,5,0,0,13,3,0,4,1,0,10,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,44,"ground"
2,6,0,0,6,0,0,0,1,0,29,15,0,2,1,2,0,0,0,4,0,0,0,0,0,0,0,15,"grounded"
9,6,1,0,5,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,3,4,3,0,5,0,0,57,"group"
9,13,0,1,12,1,0,0,5,0,7,0,0,0,0,1,2,1,0,0,0,1,0,1,1,0,0,33,"grow"
1,5,2,2,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,1,21,"growing"
59,49,3,5,104,9,3,9,12,4,31,3,0,1,2,8,5,2,3,2,9,0,0,1,21,2,3,169,"guess"
2,1,0,1,5,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,"guess im"
1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,5,"guess just"
0,1,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,"guess thats"
4,2,0,0,6,1,2,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,"guess well"
0,0,0,0,4,0,0,1,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,4,0,1,20,"guest"
3,0,0,0,2,0,0,0,5,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,2,0,0,20,"guinea"
2,2,0,0,10,5,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,53,"gun"
2,0,1,0,5,0,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,12,"guns"
72,64,6,3,98,4,5,1,32,2,13,1,0,2,9,3,0,1,1,0,5,0,0,3,5,0,4,244,"guy"
310,184,3,3,870,4,6,2,47,41,61,2,34,1,0,10,28,0,2,0,9,0,1,5,5,8,0,387,"guys"
7,5,1,0,20,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,"guys dont"
16,8,0,0,47,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,"guys guys"
3,4,0,0,29,1,0,0,1,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,"guys im"
8,5,0,0,18,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,"guys just"
7,3,0,0,18,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,"guys know"
7,2,0,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,"guys look"
6,2,0,0,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,"guys really"
5,6,1,0,10,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"guys think"
1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8,"gym"
1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,"gymnasium"
1,3,0,0,36,0,4,0,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,80,"ha ha"
3,3,0,0,8,1,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"hah"
6,5,0,1,28,0,1,0,4,1,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,78,"haha"
6,8,1,2,16,0,0,0,0,0,2,0,0,0,2,1,4,0,0,1,1,0,0,1,0,0,0,41,"hair"
11,8,3,0,21,0,1,0,6,0,3,1,4,0,1,1,0,1,0,1,0,0,0,0,2,0,1,55,"half"
2,2,0,0,18,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,25,"hall"
9,2,1,0,3,0,1,0,6,0,0,0,0,1,1,1,0,0,0,3,0,0,0,7,1,0,0,31,"halloween"
15,16,1,2,38,1,1,2,9,1,7,0,0,1,2,0,0,1,0,0,4,1,0,0,11,1,1,75,"hand"
1,2,1,1,14,0,1,0,6,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,23,"handle"
4,13,0,4,34,1,2,1,3,0,6,0,0,0,5,0,0,3,0,0,0,1,0,0,2,2,3,71,"hands"
23,23,1,0,38,0,0,0,14,0,10,0,2,1,0,0,1,0,0,1,3,0,0,0,2,1,3,49,"hang"
6,2,2,0,4,0,2,0,2,1,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,8,"hanging"
4,62,3,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,1,23,"hankey"
10,13,2,1,16,0,2,2,7,0,4,2,2,1,1,1,2,1,1,1,1,0,2,0,2,0,0,78,"happen"
48,33,1,1,40,4,5,1,19,0,11,3,0,5,1,2,3,4,1,4,1,3,1,2,2,0,1,86,"happened"
2,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,"happened oh"
14,10,1,0,9,0,0,0,1,1,3,2,0,1,1,2,2,0,0,0,2,1,1,0,2,0,0,44,"happening"
8,15,1,1,17,1,0,2,0,0,3,0,3,1,0,2,1,0,1,0,0,2,0,0,3,0,0,38,"happens"
1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,11,"happiness"
16,21,2,3,34,1,3,1,9,0,26,3,7,1,1,2,4,1,4,6,3,1,0,1,2,0,3,126,"happy"
20,21,1,0,60,0,1,6,11,0,11,0,0,0,0,2,1,0,0,2,11,1,0,0,6,1,2,99,"hard"
1,2,0,0,2,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,"harder"
7,9,0,0,13,0,0,0,1,0,2,1,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,25,"hasnt"
8,11,2,0,9,0,0,3,4,0,1,0,0,0,0,0,0,1,0,0,7,8,0,0,95,0,1,99,"hat"
14,24,1,1,85,2,1,0,11,2,10,0,3,0,1,0,0,0,1,1,1,0,0,0,1,0,0,104,"hate"
3,2,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,12,"hats"
18,12,4,3,31,1,5,5,11,0,5,1,0,3,0,7,0,0,0,3,4,0,0,3,7,0,0,75,"havent"
1,2,0,0,7,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,22,"havent seen"
1,1,3,2,6,0,0,3,3,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"havin"
21,16,2,3,51,4,1,8,10,3,11,1,0,1,3,3,0,4,2,0,0,2,5,2,8,1,0,158,"head"
3,1,0,0,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13,"heading"
5,3,2,1,8,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,"heads"
2,2,0,0,1,0,0,0,3,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,20,"healthy"
17,30,4,3,83,6,4,2,13,0,15,4,1,3,2,0,3,1,1,2,0,0,1,0,10,1,5,130,"hear"
17,14,5,1,35,1,5,4,7,0,5,2,1,2,2,4,6,1,3,2,7,3,0,1,5,0,2,117,"heard"
3,2,1,0,7,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,13,"hearing"
11,9,4,0,24,0,1,0,3,0,4,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,89,"heart"
0,2,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,20,"hearts"
2,0,2,0,4,0,0,0,3,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,8,"heat"
6,7,3,0,10,0,1,0,9,0,3,0,0,1,0,1,0,0,4,0,1,0,0,3,1,4,0,58,"heaven"
1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,"heavy"
0,4,0,0,4,0,2,2,1,2,24,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,22,"heck"
6,4,1,0,3,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,"hed"
4,6,1,0,78,2,1,0,15,1,17,1,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,64,"heh"
0,2,0,0,10,2,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,"hehe"
0,2,1,0,25,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,"heheh"
2,3,0,0,2,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,14,"held"
133,159,28,13,190,24,5,13,28,5,8,3,4,6,2,9,3,2,4,0,3,6,1,12,33,5,5,351,"hell"
7,10,0,0,7,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,20,"hell going"
2,4,0,0,4,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,"hell know"
2,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,6,"hell oh"
4,5,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,8,"hell talking"
1,1,1,0,8,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,11,"hell think"
1,1,1,0,4,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,7,"hell think youre"
40,39,50,10,85,5,7,4,15,3,35,3,0,16,2,4,1,2,3,14,12,1,0,1,9,0,4,398,"hello"
1,2,1,3,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,13,"hello mr"
3,2,1,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,9,"hello oh"
5,2,1,0,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,11,"hells"
96,74,17,1,117,3,2,9,34,8,15,3,1,5,6,6,7,4,7,6,8,1,0,0,12,2,1,422,"help"
4,8,0,0,9,0,0,1,1,0,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,21,"helping"
7,11,1,1,34,3,2,3,7,0,5,0,2,1,9,1,0,1,0,1,1,0,1,1,1,0,2,100,"heres"
2,1,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,34,"hero"
4,6,2,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,4,"herpes"
174,152,9,4,218,16,6,18,29,6,59,9,7,25,7,16,9,2,3,25,5,1,0,4,12,3,6,514,"hes"
1,2,0,0,4,0,0,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,11,"hes going"
16,10,0,1,17,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,24,"hes gonna"
7,5,0,0,8,1,0,3,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,16,"hes got"
9,8,0,0,7,0,1,0,2,1,3,0,1,0,1,1,0,0,0,3,0,0,0,0,1,0,0,14,"hes just"
7,6,0,0,4,4,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,26,"hes right"
2,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,6,"hes still"
244,213,17,7,342,32,21,12,113,50,180,8,20,2,11,6,22,0,1,0,33,0,2,4,29,9,1,766,"hey"
2,0,0,0,1,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"hey can"
2,2,1,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,"hey come"
0,0,1,2,3,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,"hey everybody"
18,10,0,1,40,0,0,0,5,15,7,1,2,0,0,1,3,0,0,0,0,0,0,0,2,0,0,39,"hey guys"
6,7,2,0,17,1,0,0,6,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,36,"hey hey"
0,3,0,0,4,1,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,"hey know"
12,15,0,0,3,2,0,1,1,1,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,17,"hey look"
1,1,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,"hey mr"
0,12,0,0,3,0,0,1,11,0,6,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,9,"hey stan"
4,6,1,0,7,0,0,2,3,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,16,"hey thats"
6,5,0,0,4,0,0,3,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,"hey uh"
10,6,0,0,9,0,0,0,2,1,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,16,"hey wait"
4,2,0,0,7,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,"hey whats"
10,9,0,0,8,0,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,"hey yeah"
3,3,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,"hey youre"
6,10,0,0,10,1,0,1,2,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,18,"hide"
9,12,0,0,19,4,4,4,7,1,5,0,0,1,1,0,0,1,0,0,1,2,3,1,2,0,0,88,"high"
5,2,0,0,4,3,1,0,6,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,8,"higher"
0,2,1,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,6,"hill"
1,0,0,0,1,0,0,0,0,0,2,7,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,15,"hilton"
0,1,2,0,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,"hire"
6,10,0,2,9,9,1,1,1,0,0,1,0,0,4,0,3,0,2,2,1,1,1,0,7,0,2,43,"history"
20,13,5,0,27,2,1,2,11,2,4,0,0,0,2,1,1,1,0,0,0,1,0,2,0,0,0,65,"hit"
2,1,1,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,"hmm"
